dirt(x), dirt(y), dirt(z), dirt(r), dirt(p), dirt(w), goal(x), goal(y), goal(z), goal(r), goal(p), goal(w), broom(x), broom(y), broom(z), broom(r), broom(p), broom(w), joint state(s), joint state(l), joint state(e), joint state(u), joint state(r), joint state(b), joint state(t), joint command(s), joint command(l), joint command(e), joint command(u), joint command(r), joint command(b), joint command(t), pose state(x), pose state(y), pose state(z), pose state(r), pose state(p), pose state(w), cmd_vel(x), cmd_vel(y), cmd_vel(z), cmd_vel(r), cmd_vel(p), cmd_vel(w), leptorino(x)
0.2735,0.2675,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.32344,-0.140932,0.85049,-3.27135,-0.0096188,-1.59149,-0.262208,0.481039,0.176612,-0.619728,0.0755144,-0.613243,-0.0103469,-0.257999,0.469579,0.174186,-0.649766,0.0786431,-0.595499,-0.0151188,0.765074,-0.138076,1.01153,-2.96603,-1.43017,-0.315195,-0.000313384,0.0152303,-0.0212991,-0.0115653,-0.0115963,0.0185181,11.2388
0.2725,0.269,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.328698,-0.140895,0.863427,-2.37884,-0.371773,0.217197,-0.261646,0.480204,0.176152,-0.62174,0.0760004,-0.612392,-0.0110687,-0.257928,0.468383,0.174333,-0.653286,0.0786303,-0.592861,-0.0150609,0.765002,-0.137705,1.01121,-2.96717,-1.42984,-0.314083,-0.000106651,0.0152737,-0.0221118,-0.0123473,-0.0132651,0.0197256,11.4888
0.2745,0.268,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.328698,-0.140895,0.863427,-2.37884,-0.371773,0.217197,-0.261101,0.479301,0.175726,-0.623853,0.0764408,-0.611466,-0.0117906,-0.257897,0.467143,0.174528,-0.656988,0.0785788,-0.590023,-0.0149412,0.76491,-0.137317,1.0109,-2.96794,-1.42954,-0.313296,0.000253765,0.0147747,-0.022763,-0.0124598,-0.0163965,0.0218278,10.8638
0.2745,0.2675,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.327082,-0.140861,0.863227,-2.37806,-0.371189,0.218768,-0.260589,0.47838,0.175351,-0.626103,0.0768357,-0.610403,-0.0124222,-0.257929,0.465913,0.174792,-0.66072,0.0784626,-0.587092,-0.0147422,0.764831,-0.136924,1.01055,-2.9689,-1.42927,-0.312263,0.000363584,0.014945,-0.0234782,-0.0123611,-0.0177334,0.0230248,11.9888
0.2745,0.2675,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.327082,-0.140861,0.863227,-2.37806,-0.371189,0.218768,-0.260112,0.477409,0.17501,-0.628506,0.0772002,-0.609188,-0.0129636,-0.258,0.464641,0.175105,-0.664608,0.0783008,-0.584005,-0.0144965,0.764749,-0.136529,1.01018,-2.9702,-1.42906,-0.310862,0.000533723,0.014298,-0.0239147,-0.0125767,-0.0197388,0.0243972,11.7388
0.275,0.2685,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.33021,-0.142802,0.873354,2.44666,0.00969301,1.14593,-0.259686,0.47642,0.17472,-0.631046,0.0775192,-0.607791,-0.0134449,-0.25812,0.463386,0.175464,-0.668492,0.0780951,-0.580871,-0.0141905,0.76468,-0.136143,1.00979,-2.97143,-1.42892,-0.309495,0.000613317,0.0143983,-0.0245616,-0.0129619,-0.0211049,0.0253321,11.2388
0.2715,0.267,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.32478,-0.140735,0.860225,-2.3579,-0.387702,0.194622,-0.259294,0.475381,0.174482,-0.633773,0.0778078,-0.606181,-0.0138961,-0.258294,0.462139,0.175876,-0.672411,0.0778389,-0.577632,-0.0138176,0.764614,-0.135747,1.00937,-2.97251,-1.42886,-0.308238,0.00084619,0.0139083,-0.0248093,-0.0130346,-0.0235136,0.0262446,12.3638
0.2755,0.2675,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.325465,-0.140826,0.863022,-2.37727,-0.370604,0.220341,-0.258953,0.474324,0.174328,-0.636636,0.0780508,-0.604388,-0.0142269,-0.258481,0.460866,0.176305,-0.676425,0.0775688,-0.574295,-0.0134295,0.764563,-0.135346,1.00893,-2.97384,-1.42887,-0.30667,0.000944833,0.0137964,-0.0250337,-0.0128453,-0.0241511,0.0266628,12.2388
0.2745,0.2675,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.330894,-0.142767,0.879562,-2.36998,-0.387491,0.170248,-0.258663,0.473199,0.174226,-0.63967,0.0782178,-0.602429,-0.0144976,-0.258698,0.459609,0.176763,-0.680423,0.0772675,-0.570942,-0.0130144,0.7645,-0.13494,1.00847,-2.97496,-1.42894,-0.305253,0.000885303,0.0137635,-0.0254152,-0.0122565,-0.0245026,0.0273977,11.2388
0.2745,0.2675,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.330894,-0.142767,0.879562,-2.36998,-0.387491,0.170248,-0.258442,0.472057,0.174209,-0.64284,0.0783545,-0.600257,-0.0146781,-0.258921,0.45833,0.177235,-0.684492,0.0769539,-0.567536,-0.0125927,0.764449,-0.134543,1.00799,-2.97618,-1.42912,-0.303695,0.000976956,0.0136647,-0.0255146,-0.0121165,-0.0251434,0.0272304,12.1138
0.273,0.267,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.319781,-0.137681,0.853011,-2.36048,-0.361639,0.222275,-0.258254,0.470881,0.174209,-0.646147,0.0784305,-0.597903,-0.0147984,-0.259139,0.457047,0.177696,-0.6886,0.0766486,-0.564068,-0.0121881,0.7644,-0.134151,1.00749,-2.97735,-1.42937,-0.302158,0.00119468,0.0141504,-0.026352,-0.0122888,-0.0270805,0.0273018,11.2388
0.2735,0.268,0.964584,0.0618317,-2.84192,1.33136,0.359135,0.201693,0.964584,0.0618317,-2.84192,1.33136,-0.325852,-0.140901,0.871063,-3.26605,-0.0119442,-1.58606,-0.258135,0.469705,0.174209,-0.649573,0.078476,-0.595443,-0.0148586,-0.259348,0.45575,0.178153,-0.692783,0.0763491,-0.560501,-0.0117998,0.764362,-0.133806,1.00694,-2.97879,-1.42962,-0.300388,0.00134234,0.0136599,-0.0257689,-0.0119044,-0.0282457,0.0268884,11.4888
0.2735,0.268,0.964584,0.0618317,-2.84192,1.33136,0.359135,0.201693,0.964584,0.0618317,-2.84192,1.33136,-0.325852,-0.140901,0.871063,-3.26605,-0.0119442,-1.58606,-0.25805,0.468512,0.174226,-0.653101,0.078476,-0.592785,-0.0148586,-0.259558,0.454486,0.178606,-0.696895,0.0760488,-0.556937,-0.0114183,0.764331,-0.13347,1.00639,-2.98023,-1.42999,-0.298612,0.00140661,0.0141888,-0.0263794,-0.0124674,-0.0287189,0.0264418,13.6138
0.273,0.268,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.325384,-0.139356,0.868026,-2.35078,-0.378746,0.172583,-0.258033,0.467302,0.174311,-0.656731,0.078476,-0.590036,-0.0148586,-0.259742,0.453211,0.179033,-0.701051,0.0757783,-0.553332,-0.0110664,0.764301,-0.133152,1.0058,-2.98148,-1.43036,-0.297015,0.00149814,0.0139406,-0.0255544,-0.0125704,-0.027963,0.02547,12.1138
0.275,0.2675,0.964584,0.0618317,-2.84192,1.33136,0.359135,0.201693,0.964584,0.0618317,-2.84192,1.33136,-0.324839,-0.137935,0.868634,-2.35421,-0.378097,0.174713,-0.258033,0.466057,0.17455,-0.66043,0.0784608,-0.58715,-0.0148285,-0.259887,0.451987,0.179422,-0.705063,0.0755487,-0.549836,-0.0107449,0.764269,-0.132774,1.00524,-2.98229,-1.43083,-0.295723,0.00154756,0.0146802,-0.0259715,-0.0134453,-0.0283474,0.0250262,12.1138
0.2745,0.268,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.324221,-0.138217,0.868038,-2.37656,-0.370669,0.140673,-0.258033,0.464796,0.174857,-0.664214,0.0784457,-0.584143,-0.0147984,-0.26,0.450754,0.179784,-0.709111,0.0753513,-0.546299,-0.0104533,0.764244,-0.132362,1.00466,-2.98286,-1.43136,-0.2946,0.00163194,0.0144236,-0.0250398,-0.0132018,-0.0279809,0.023811,10.3638
0.2745,0.268,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.324221,-0.138217,0.868038,-2.37656,-0.370669,0.140673,-0.25805,0.463535,0.175266,-0.668066,0.0783697,-0.581045,-0.0147082,-0.260067,0.449571,0.180097,-0.713007,0.0751999,-0.542869,-0.0102188,0.764233,-0.131911,1.00406,-2.98313,-1.43191,-0.293661,0.00180223,0.0148544,-0.0247314,-0.0130337,-0.0274901,0.0226565,10.8638
0.275,0.2675,0.957725,0.0763554,-2.87015,1.32193,0.356603,0.200677,0.957725,0.0763554,-2.87015,1.32193,-0.325724,-0.137337,0.871998,-2.37672,-0.359958,0.202067,-0.258135,0.462274,0.175692,-0.671986,0.0781419,-0.577855,-0.0144375,-0.260092,0.448426,0.180371,-0.716806,0.0750863,-0.53951,-0.0100306,0.764227,-0.131487,1.00343,-2.98364,-1.43248,-0.292447,0.00179277,0.0150134,-0.0243047,-0.0122851,-0.0266496,0.0219838,8.61375
0.273,0.267,0.964584,0.0618317,-2.84192,1.33136,0.359135,0.201693,0.964584,0.0618317,-2.84192,1.33136,-0.325258,-0.136162,0.87172,-2.40137,-0.376103,0.22926,-0.258305,0.461012,0.176135,-0.675957,0.0778533,-0.574575,-0.0140465,-0.260061,0.447303,0.180599,-0.72052,0.0750117,-0.536245,-0.00991802,0.764218,-0.131114,1.0028,-2.98452,-1.43311,-0.290883,0.00169685,0.0157644,-0.023895,-0.0109781,-0.025322,0.0209924,10.7388
